AWHISG00000007798.1	PF00069	Protein kinase domain
AWHISG00000007798.1	PS50011	Protein kinase domain
AWHISG00000007798.1	SM00220	Protein kinase domain
AWHISG00000007798.1	SSF56112	Protein kinase-like domain superfamily
AWHISG00000007799.1	G3DSA:2.60.40.820	T-box superfamily
AWHISG00000007799.1	PF00907	T-box transcription factor, DNA-binding domain
AWHISG00000007799.1	PR00937	T-box transcription factor, DNA-binding domain
AWHISG00000007799.1	PS50252	T-box transcription factor, DNA-binding domain
AWHISG00000007799.1	PTHR11267	T-box transcription factor
AWHISG00000007799.1	SM00425	T-box transcription factor, DNA-binding domain
AWHISG00000007799.1	SSF49417	p53-like transcription factor, DNA-binding domain superfamily
AWHISG00000007801.1	G3DSA:3.40.50.300	P-loop containing nucleoside triphosphate hydrolase
AWHISG00000007801.1	PF08423	DNA recombination and repair protein Rad51-like, C-terminal
AWHISG00000007801.1	PIRSF005856	DNA recombination and repair protein, RecA-like
AWHISG00000007801.1	PS50162	DNA recombination and repair protein RecA-like, ATP-binding domain
AWHISG00000007801.1	PS50163	DNA recombination and repair protein RecA, monomer-monomer interface
AWHISG00000007801.1	SM00382	AAA+ ATPase domain
AWHISG00000007801.1	SSF47794	DNA repair Rad51/transcription factor NusA, alpha-helical
AWHISG00000007801.1	SSF52540	P-loop containing nucleoside triphosphate hydrolase
AWHISG00000007801.1	TIGR02238	Meiotic recombination protein Dmc1
AWHISG00000007802.1	PF01323	DSBA-like thioredoxin domain
AWHISG00000007802.1	PS51704	Glycerophosphodiester phosphodiesterase domain
AWHISG00000007802.1	SSF52833	Thioredoxin-like superfamily
AWHISG00000007803.1	G3DSA:3.40.50.300	P-loop containing nucleoside triphosphate hydrolase
AWHISG00000007803.1	PF00025	Small GTPase superfamily, ARF/SAR type
AWHISG00000007803.1	PR00328	Small GTPase superfamily, ARF/SAR type
AWHISG00000007803.1	SM00178	Small GTPase superfamily, ARF/SAR type
AWHISG00000007803.1	SSF52540	P-loop containing nucleoside triphosphate hydrolase
AWHISG00000007803.1	TIGR00231	Small GTP-binding protein domain
AWHISG00000007804.1	PF01490	Amino acid transporter, transmembrane domain
AWHISG00000007805.1	PF14811	CDAN1-interacting nuclease 1
AWHISG00000007806.1	G3DSA:1.10.506.10	Rho GTPase activation protein
AWHISG00000007806.1	G3DSA:2.30.29.30	PH-like domain superfamily
AWHISG00000007806.1	G3DSA:2.60.40.150	C2 domain superfamily
AWHISG00000007806.1	G3DSA:3.30.505.10	SH2 domain superfamily
AWHISG00000007806.1	PF00017	SH2 domain
AWHISG00000007806.1	PF00018	SH3 domain
AWHISG00000007806.1	PF00168	C2 domain
AWHISG00000007806.1	PF00169	Pleckstrin homology domain
AWHISG00000007806.1	PF00616	Ras GTPase-activating domain
AWHISG00000007806.1	PS00509	Ras GTPase-activating protein, conserved site
AWHISG00000007806.1	PS50001	SH2 domain
AWHISG00000007806.1	PS50002	SH3 domain
AWHISG00000007806.1	PS50003	Pleckstrin homology domain
AWHISG00000007806.1	PS50004	C2 domain
AWHISG00000007806.1	PS50018	Ras GTPase-activating domain
AWHISG00000007806.1	PTHR10194	Ras GTPase-activating protein
AWHISG00000007806.1	SM00233	Pleckstrin homology domain
AWHISG00000007806.1	SM00239	C2 domain
AWHISG00000007806.1	SM00252	SH2 domain
AWHISG00000007806.1	SM00323	Ras GTPase-activating domain
AWHISG00000007806.1	SM00326	SH3 domain
AWHISG00000007806.1	SSF48350	Rho GTPase activation protein
AWHISG00000007806.1	SSF49562	C2 domain superfamily
AWHISG00000007806.1	SSF50044	SH3-like domain superfamily
AWHISG00000007806.1	SSF55550	SH2 domain superfamily
AWHISG00000007807.1	G3DSA:1.20.1270.60	AH/BAR domain superfamily
AWHISG00000007807.1	PF00611	FCH domain
AWHISG00000007807.1	SSF103657	AH/BAR domain superfamily
AWHISG00000007808.1	cd12281	TatSF1-like, RNA recognition motif 1
AWHISG00000007808.1	G3DSA:3.30.70.330	Nucleotide-binding alpha-beta plait domain superfamily
AWHISG00000007808.1	PF00076	RNA recognition motif domain
AWHISG00000007808.1	PS50102	RNA recognition motif domain
AWHISG00000007808.1	PTHR15608	TatSF1-like
AWHISG00000007808.1	SM00360	RNA recognition motif domain
AWHISG00000007808.1	SM00361	RNA recognition motif domain, eukaryote
AWHISG00000007808.1	SSF54928	RNA-binding domain superfamily
AWHISG00000007811.1	PF03416	Peptidase C54, catalytic domain
AWHISG00000007811.1	PTHR22624	Peptidase C54
AWHISG00000007811.1	SSF54001	Papain-like cysteine peptidase superfamily
AWHISG00000007813.1	PF00094	von Willebrand factor, type D domain
AWHISG00000007813.1	PS51233	von Willebrand factor, type D domain
AWHISG00000007814.1	PF13640	Prolyl 4-hydroxylase alpha subunit, Fe(2+) 2OG dioxygenase domain
AWHISG00000007814.1	PS51471	Oxoglutarate/iron-dependent dioxygenase
AWHISG00000007814.1	SM00702	Prolyl 4-hydroxylase, alpha subunit
AWHISG00000007815.1	PF08385	Dynein heavy chain, tail
AWHISG00000007815.1	PTHR46532	Dynein heavy chain
AWHISG00000007817.1	PF13903	PMP-22/EMP/MP20/Claudin
AWHISG00000007819.1	G3DSA:3.30.70.330	Nucleotide-binding alpha-beta plait domain superfamily
AWHISG00000007819.1	PF00076	RNA recognition motif domain
AWHISG00000007819.1	PS50102	RNA recognition motif domain
AWHISG00000007819.1	SM00360	RNA recognition motif domain
AWHISG00000007819.1	SSF54928	RNA-binding domain superfamily
AWHISG00000007820.1	PF00642	Zinc finger, CCCH-type
AWHISG00000007820.1	PF16543	ZC3H15/TMA46 family, C-terminal
AWHISG00000007820.1	PS50103	Zinc finger, CCCH-type
AWHISG00000007820.1	SM00356	Zinc finger, CCCH-type
AWHISG00000007820.1	SSF90229	Zinc finger, CCCH-type superfamily
AWHISG00000007826.1	G3DSA:3.40.50.12780	ANL, N-terminal domain
AWHISG00000007826.1	PF00501	AMP-dependent synthetase/ligase domain
AWHISG00000007826.1	PS00455	AMP-binding, conserved site
AWHISG00000007827.1	PF16954	Heme transporter HRG
AWHISG00000007827.1	PTHR31525	Heme transporter HRG
AWHISG00000007828.1	G3DSA:2.40.70.10	Aspartic peptidase domain superfamily
AWHISG00000007828.1	PS00141	Aspartic peptidase, active site
AWHISG00000007828.1	SSF50630	Aspartic peptidase domain superfamily
AWHISG00000007830.1	G3DSA:1.20.1050.80	VPS9 domain superfamily
AWHISG00000007830.1	PF01754	Zinc finger, A20-type
AWHISG00000007830.1	PF02204	VPS9 domain
AWHISG00000007830.1	PF18151	RABX5, catalytic core helical domain
AWHISG00000007830.1	PS51036	Zinc finger, A20-type
AWHISG00000007830.1	PS51205	VPS9 domain
AWHISG00000007830.1	PTHR23101	Vacuolar protein sorting-associated protein 9-like
AWHISG00000007830.1	SM00167	VPS9 domain
AWHISG00000007830.1	SM00259	Zinc finger, A20-type
AWHISG00000007830.1	SSF109993	VPS9 domain superfamily
AWHISG00000007830.2	G3DSA:1.20.1050.80	VPS9 domain superfamily
AWHISG00000007830.2	PF01754	Zinc finger, A20-type
AWHISG00000007830.2	PF02204	VPS9 domain
AWHISG00000007830.2	PF18151	RABX5, catalytic core helical domain
AWHISG00000007830.2	PS51036	Zinc finger, A20-type
AWHISG00000007830.2	PS51205	VPS9 domain
AWHISG00000007830.2	PTHR23101	Vacuolar protein sorting-associated protein 9-like
AWHISG00000007830.2	SM00167	VPS9 domain
AWHISG00000007830.2	SM00259	Zinc finger, A20-type
AWHISG00000007830.2	SSF109993	VPS9 domain superfamily
AWHISG00000007832.1	G3DSA:1.20.58.2220	Formin, FH2 domain superfamily
AWHISG00000007832.1	G3DSA:1.25.10.10	Armadillo-like helical
AWHISG00000007832.1	PF02181	Formin, FH2 domain
AWHISG00000007832.1	PF06367	Formin, FH3 domain
AWHISG00000007832.1	PF06371	Formin, GTPase-binding domain
AWHISG00000007832.1	PS51231	Diaphanous autoregulatory (DAD) domain
AWHISG00000007832.1	PS51232	Rho GTPase-binding/formin homology 3 (GBD/FH3) domain
AWHISG00000007832.1	PS51444	Formin, FH2 domain
AWHISG00000007832.1	SM00498	Formin, FH2 domain
AWHISG00000007832.1	SM01139	Formin, FH3 domain
AWHISG00000007832.1	SM01140	Formin, GTPase-binding domain
AWHISG00000007832.1	SSF48371	Armadillo-type fold
AWHISG00000007833.1	G3DSA:3.40.50.410	von Willebrand factor A-like domain superfamily
AWHISG00000007833.1	PF00092	von Willebrand factor, type A
AWHISG00000007833.1	PS50234	von Willebrand factor, type A
AWHISG00000007833.1	SM00327	von Willebrand factor, type A
AWHISG00000007833.1	SSF53300	von Willebrand factor A-like domain superfamily
AWHISG00000007834.1	G3DSA:3.40.50.410	von Willebrand factor A-like domain superfamily
AWHISG00000007834.1	PF00092	von Willebrand factor, type A
AWHISG00000007834.1	PS50234	von Willebrand factor, type A
AWHISG00000007834.1	SM00327	von Willebrand factor, type A
AWHISG00000007834.1	SSF53300	von Willebrand factor A-like domain superfamily
AWHISG00000007836.1	cd00992	PDZ domain
AWHISG00000007836.1	G3DSA:2.30.42.10	PDZ superfamily
AWHISG00000007836.1	PS50106	PDZ domain
AWHISG00000007836.1	SM00228	PDZ domain
AWHISG00000007836.1	SSF50156	PDZ superfamily
AWHISG00000007838.1	PF01553	Phospholipid/glycerol acyltransferase
AWHISG00000007838.1	SM00563	Phospholipid/glycerol acyltransferase
AWHISG00000007845.1	G3DSA:1.10.720.30	SAP domain superfamily
AWHISG00000007845.1	PF02037	SAP domain
AWHISG00000007845.1	PS50800	SAP domain
AWHISG00000007845.1	SM00513	SAP domain
AWHISG00000007845.1	SSF68906	SAP domain superfamily
AWHISG00000007846.1	G3DSA:3.20.90.10	Tubby-like, C-terminal
AWHISG00000007846.1	PF01167	Tubby, C-terminal
AWHISG00000007846.1	PR01573	Tubby, C-terminal
AWHISG00000007846.1	PS01200	Tubby, C-terminal, conserved site
AWHISG00000007846.1	SSF54518	Tubby-like, C-terminal
AWHISG00000007847.1	cd02012	Transketolase, N-terminal
AWHISG00000007847.1	G3DSA:3.40.50.920	Transketolase C-terminal/Pyruvate-ferredoxin oxidoreductase domain II
AWHISG00000007847.1	PF00456	Transketolase, N-terminal
AWHISG00000007847.1	PF02779	Transketolase-like, pyrimidine-binding domain
AWHISG00000007847.1	PF02780	Transketolase, C-terminal domain
AWHISG00000007847.1	PS00801	Transketolase conserved site
AWHISG00000007847.1	PTHR43522	Transketolase family
AWHISG00000007847.1	SM00861	Transketolase-like, pyrimidine-binding domain
AWHISG00000007847.1	SSF52518	Thiamin diphosphate-binding fold
AWHISG00000007847.1	SSF52922	Transketolase C-terminal/Pyruvate-ferredoxin oxidoreductase domain II
AWHISG00000007847.1	TIGR00232	Transketolase, bacterial-like
AWHISG00000007848.1	cd01218	Phafin, PH domain
AWHISG00000007848.1	G3DSA:2.30.29.30	PH-like domain superfamily
AWHISG00000007848.1	G3DSA:3.30.40.10	Zinc finger, RING/FYVE/PHD-type
AWHISG00000007848.1	PF00169	Pleckstrin homology domain
AWHISG00000007848.1	PF01363	FYVE zinc finger
AWHISG00000007848.1	PS50003	Pleckstrin homology domain
AWHISG00000007848.1	PS50178	Zinc finger, FYVE-related
AWHISG00000007848.1	SM00064	FYVE zinc finger
AWHISG00000007848.1	SM00233	Pleckstrin homology domain
AWHISG00000007848.1	SSF57903	Zinc finger, FYVE/PHD-type
AWHISG00000007852.1	cd03336	T-complex protein 1, beta subunit
AWHISG00000007852.1	G3DSA:1.10.560.10	GroEL-like equatorial domain superfamily
AWHISG00000007852.1	G3DSA:3.30.260.10	TCP-1-like chaperonin intermediate domain superfamily
AWHISG00000007852.1	G3DSA:3.50.7.10	GroEL-like apical domain superfamily
AWHISG00000007852.1	PF00118	Chaperonin Cpn60/GroEL/TCP-1 family
AWHISG00000007852.1	PR00304	Chaperone tailless complex polypeptide 1 (TCP-1)
AWHISG00000007852.1	PS00750	Chaperonin TCP-1, conserved site
AWHISG00000007852.1	PS00751	Chaperonin TCP-1, conserved site
AWHISG00000007852.1	PS00995	Chaperonin TCP-1, conserved site
AWHISG00000007852.1	PTHR11353	Chaperone tailless complex polypeptide 1 (TCP-1)
AWHISG00000007852.1	SSF48592	GroEL-like equatorial domain superfamily
AWHISG00000007852.1	SSF52029	GroEL-like apical domain superfamily
AWHISG00000007852.1	SSF54849	TCP-1-like chaperonin intermediate domain superfamily
AWHISG00000007852.1	TIGR02341	T-complex protein 1, beta subunit
AWHISG00000007853.1	G3DSA:1.20.930.20	Adaptor protein Cbl, N-terminal domain superfamily
AWHISG00000007853.1	PS00028	Zinc finger C2H2-type
AWHISG00000007854.1	PF05721	Phytanoyl-CoA dioxygenase-like
AWHISG00000007855.1	PF00085	Thioredoxin domain
AWHISG00000007855.1	PS00194	Thioredoxin, conserved site
AWHISG00000007855.1	PS51352	Thioredoxin domain
AWHISG00000007855.1	SSF52833	Thioredoxin-like superfamily
AWHISG00000007859.1	PS50948	PAN/Apple domain
AWHISG00000007861.1	G3DSA:3.30.505.10	SH2 domain superfamily
AWHISG00000007861.1	PS50001	SH2 domain
AWHISG00000007861.1	SSF55550	SH2 domain superfamily
AWHISG00000007863.1	G3DSA:1.10.287.370	Prefoldin
AWHISG00000007863.1	PF01920	Prefoldin beta-like
AWHISG00000007867.1	G3DSA:2.130.10.10	WD40/YVTN repeat-like-containing domain superfamily
AWHISG00000007867.1	G3DSA:3.30.710.10	SKP1/BTB/POZ domain superfamily
AWHISG00000007867.1	PF02214	Potassium channel tetramerisation-type BTB domain
AWHISG00000007867.1	PS50097	BTB/POZ domain
AWHISG00000007867.1	PTHR15859	SHKBP1/KCTD3
AWHISG00000007867.1	SM00225	BTB/POZ domain
AWHISG00000007867.1	SSF50978	WD40-repeat-containing domain superfamily
AWHISG00000007867.1	SSF54695	SKP1/BTB/POZ domain superfamily
AWHISG00000007873.1	cd05684	DHX8 helicase, S1 domain
AWHISG00000007873.1	cd21691	DHX8, GH2-like domain
AWHISG00000007873.1	G3DSA:2.40.50.140	Nucleic acid-binding, OB-fold
AWHISG00000007873.1	G3DSA:3.40.50.300	P-loop containing nucleoside triphosphate hydrolase
AWHISG00000007873.1	PF00270	DEAD/DEAH box helicase domain
AWHISG00000007873.1	PF00271	Helicase, C-terminal domain-like
AWHISG00000007873.1	PF00575	S1 domain
AWHISG00000007873.1	PF04408	Helicase associated domain (HA2), winged-helix domain
AWHISG00000007873.1	PF07717	DEAD-box helicase, OB fold
AWHISG00000007873.1	PS00690	DNA/RNA helicase, ATP-dependent, DEAH-box type, conserved site
AWHISG00000007873.1	PS50126	S1 domain
AWHISG00000007873.1	PS51192	Helicase superfamily 1/2, ATP-binding domain
AWHISG00000007873.1	PS51194	Helicase, C-terminal domain-like
AWHISG00000007873.1	SM00316	S1 domain
AWHISG00000007873.1	SM00487	Helicase superfamily 1/2, ATP-binding domain
AWHISG00000007873.1	SM00490	Helicase, C-terminal domain-like
AWHISG00000007873.1	SM00847	Helicase-associated domain
AWHISG00000007873.1	SSF50249	Nucleic acid-binding, OB-fold
AWHISG00000007873.1	SSF52540	P-loop containing nucleoside triphosphate hydrolase
AWHISG00000007875.1	G3DSA:3.80.10.10	Leucine-rich repeat domain superfamily
AWHISG00000007875.1	PF13855	Leucine-rich repeat
AWHISG00000007875.1	PS51450	Leucine-rich repeat
AWHISG00000007875.1	SM00369	Leucine-rich repeat, typical subtype
AWHISG00000007876.1	PF00069	Protein kinase domain
AWHISG00000007876.1	PS00108	Serine/threonine-protein kinase, active site
AWHISG00000007876.1	PS50011	Protein kinase domain
AWHISG00000007876.1	SM00220	Protein kinase domain
AWHISG00000007876.1	SSF56112	Protein kinase-like domain superfamily
AWHISG00000007879.1	G3DSA:1.50.40.10	Mitochondrial carrier domain superfamily
AWHISG00000007879.1	PF00153	Mitochondrial substrate/solute carrier
AWHISG00000007879.1	PS50920	Mitochondrial substrate/solute carrier
AWHISG00000007879.1	PTHR45683	NAD/FAD transporter SLC25A32-like
AWHISG00000007879.1	SSF103506	Mitochondrial carrier domain superfamily
AWHISG00000007880.1	PF05477	Surfeit locus protein 2
AWHISG00000007880.3	PF05477	Surfeit locus protein 2
AWHISG00000007881.1	PS00028	Zinc finger C2H2-type
AWHISG00000007881.1	PS50157	Zinc finger C2H2-type
AWHISG00000007883.1	G3DSA:1.25.40.10	Tetratricopeptide-like helical domain superfamily
AWHISG00000007883.1	SSF48452	Tetratricopeptide-like helical domain superfamily
AWHISG00000007885.1	G3DSA:1.10.150.50	Sterile alpha motif/pointed domain superfamily
AWHISG00000007885.1	PF00536	Sterile alpha motif domain
AWHISG00000007885.1	PS50105	Sterile alpha motif domain
AWHISG00000007885.1	SM00454	Sterile alpha motif domain
AWHISG00000007885.1	SSF47769	Sterile alpha motif/pointed domain superfamily
AWHISG00000007887.1	cd02248	Papain-like cysteine endopeptidase
AWHISG00000007887.1	PF00112	Peptidase C1A, papain C-terminal
AWHISG00000007887.1	PF08246	Cathepsin propeptide inhibitor domain (I29)
AWHISG00000007887.1	PTHR12411	Peptidase C1A
AWHISG00000007887.1	SM00645	Peptidase C1A, papain C-terminal
AWHISG00000007887.1	SM00848	Cathepsin propeptide inhibitor domain (I29)
AWHISG00000007887.1	SSF54001	Papain-like cysteine peptidase superfamily
AWHISG00000007888.1	G3DSA:3.40.50.150	S-adenosyl-L-methionine-dependent methyltransferase superfamily
AWHISG00000007888.1	PF08242	Methyltransferase type 12
AWHISG00000007888.1	SSF53335	S-adenosyl-L-methionine-dependent methyltransferase superfamily
AWHISG00000007888.1	TIGR04345	Putative 4-mercaptohistidine N1-methyltranferase, OvoA C-terminal domain
AWHISG00000007889.1	PF08573	DNA endonuclease activator Ctp1, C-terminal
AWHISG00000007889.1	PTHR15107	DNA endonuclease RBBP8-like
AWHISG00000007890.1	PF13460	NAD(P)-binding domain
AWHISG00000007890.1	SSF51735	NAD(P)-binding domain superfamily
AWHISG00000007891.1	PS51968	CP2 transcription factor
AWHISG00000007892.1	PF04516	CP2 transcription factor
AWHISG00000007892.1	PS51968	CP2 transcription factor
AWHISG00000007892.1	PTHR11037	Transcription factor CP2-like
AWHISG00000007894.1	cd13957	Protohaem IX farnesyltransferase
AWHISG00000007894.1	G3DSA:1.10.357.140	UbiA prenyltransferase superfamily
AWHISG00000007894.1	MF_00154	Protohaem IX farnesyltransferase
AWHISG00000007894.1	PF01040	UbiA prenyltransferase family
AWHISG00000007894.1	PIRSF001773	Protohaem IX farnesyltransferase, mitochondria
AWHISG00000007894.1	PS00943	UbiA prenyltransferase conserved site
AWHISG00000007894.1	PTHR43448	Protohaem IX farnesyltransferase
AWHISG00000007894.1	TIGR01473	Protohaem IX farnesyltransferase
AWHISG00000007894.2	cd13957	Protohaem IX farnesyltransferase
AWHISG00000007894.2	G3DSA:1.10.357.140	UbiA prenyltransferase superfamily
AWHISG00000007894.2	MF_00154	Protohaem IX farnesyltransferase
AWHISG00000007894.2	PF01040	UbiA prenyltransferase family
AWHISG00000007894.2	PIRSF001773	Protohaem IX farnesyltransferase, mitochondria
AWHISG00000007894.2	PS00943	UbiA prenyltransferase conserved site
AWHISG00000007894.2	PTHR43448	Protohaem IX farnesyltransferase
AWHISG00000007894.2	TIGR01473	Protohaem IX farnesyltransferase
AWHISG00000007895.1	PF07648	Kazal domain
AWHISG00000007895.1	PS51465	Kazal domain
AWHISG00000007895.1	SM00280	Kazal domain
AWHISG00000007895.1	SSF100895	Kazal domain superfamily
AWHISG00000007896.1	PF00443	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
AWHISG00000007896.1	PS00973	Ubiquitin specific protease, conserved site
AWHISG00000007896.1	PS50235	Ubiquitin specific protease domain
AWHISG00000007896.1	SSF54001	Papain-like cysteine peptidase superfamily
AWHISG00000007896.2	PF00443	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
AWHISG00000007896.2	PS00973	Ubiquitin specific protease, conserved site
AWHISG00000007896.2	PS50235	Ubiquitin specific protease domain
AWHISG00000007896.2	SSF54001	Papain-like cysteine peptidase superfamily
AWHISG00000007901.1	G3DSA:1.50.40.10	Mitochondrial carrier domain superfamily
AWHISG00000007901.1	PF00153	Mitochondrial substrate/solute carrier
AWHISG00000007901.1	PS50920	Mitochondrial substrate/solute carrier
AWHISG00000007901.1	SSF103506	Mitochondrial carrier domain superfamily
AWHISG00000007902.1	cd02987	Phosducin
AWHISG00000007902.1	G3DSA:1.10.168.10	Phosducin, N-terminal domain superfamily
AWHISG00000007902.1	PF02114	Phosducin, thioredoxin-like domain
AWHISG00000007902.1	SSF52833	Thioredoxin-like superfamily
AWHISG00000007903.1	SSF53933	Ribonuclease/ribotoxin
AWHISG00000007905.1	cd00038	Cyclic nucleotide-binding domain
AWHISG00000007905.1	G3DSA:1.50.40.10	Mitochondrial carrier domain superfamily
AWHISG00000007905.1	G3DSA:2.60.120.10	RmlC-like jelly roll fold
AWHISG00000007905.1	PF00027	Cyclic nucleotide-binding domain
AWHISG00000007905.1	PF00153	Mitochondrial substrate/solute carrier
AWHISG00000007905.1	PF13202	EF-hand domain
AWHISG00000007905.1	PS00018	EF-Hand 1, calcium-binding site
AWHISG00000007905.1	PS50042	Cyclic nucleotide-binding domain
AWHISG00000007905.1	PS50222	EF-hand domain
AWHISG00000007905.1	PS50920	Mitochondrial substrate/solute carrier
AWHISG00000007905.1	SM00054	EF-hand domain
AWHISG00000007905.1	SM00100	Cyclic nucleotide-binding domain
AWHISG00000007905.1	SSF103506	Mitochondrial carrier domain superfamily
AWHISG00000007905.1	SSF47473	EF-hand domain pair
AWHISG00000007905.1	SSF51206	Cyclic nucleotide-binding domain superfamily
AWHISG00000007907.1	G3DSA:2.30.29.30	PH-like domain superfamily
AWHISG00000007908.1	PF07973	Threonyl/alanyl tRNA synthetase, SAD
AWHISG00000007908.1	PS50860	Alanyl-tRNA synthetase, class IIc, core domain
AWHISG00000007908.1	SM00863	Threonyl/alanyl tRNA synthetase, SAD
AWHISG00000007908.1	SSF50447	Translation protein, beta-barrel domain superfamily
AWHISG00000007908.1	SSF55186	Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain superfamily
AWHISG00000007910.1	PF00343	Glycosyl transferase, family 35
AWHISG00000007910.1	PIRSF000460	Glycosyl transferase, family 35
AWHISG00000007910.1	PS00102	Phosphorylase pyridoxal-phosphate attachment site
AWHISG00000007910.1	PTHR11468	Glycosyl transferase, family 35
AWHISG00000007910.1	TIGR02093	Glycogen/starch/alpha-glucan phosphorylase
AWHISG00000007912.1	G3DSA:2.30.29.30	PH-like domain superfamily
AWHISG00000007912.1	PF00169	Pleckstrin homology domain
AWHISG00000007912.1	PS50003	Pleckstrin homology domain
AWHISG00000007912.1	SM00233	Pleckstrin homology domain
AWHISG00000007913.1	G3DSA:1.10.540.10	Acyl-CoA dehydrogenase/oxidase, N-terminal domain superfamily
AWHISG00000007913.1	G3DSA:2.40.110.10	Acyl-CoA oxidase/dehydrogenase, middle domain superfamily
AWHISG00000007913.1	PF00441	Acyl-CoA dehydrogenase/oxidase, C-terminal
AWHISG00000007913.1	PF02770	Acyl-CoA oxidase/dehydrogenase, middle domain
AWHISG00000007913.1	PF02771	Acyl-CoA dehydrogenase/oxidase, N-terminal
AWHISG00000007913.1	PS00072	Acyl-CoA dehydrogenase, conserved site
AWHISG00000007913.1	PS00073	Acyl-CoA dehydrogenase, conserved site
AWHISG00000007913.1	SSF47203	Acyl-CoA dehydrogenase-like, C-terminal
AWHISG00000007913.1	SSF56645	Acyl-CoA dehydrogenase/oxidase, N-terminal and middle domain superfamily
AWHISG00000007915.1	G3DSA:1.25.40.20	Ankyrin repeat-containing domain superfamily
AWHISG00000007915.1	PF12796	Ankyrin repeat
AWHISG00000007915.1	PS50088	Ankyrin repeat
AWHISG00000007915.1	SM00248	Ankyrin repeat
AWHISG00000007915.1	SSF48403	Ankyrin repeat-containing domain superfamily
AWHISG00000007917.1	PTHR14890	Fanconi anemia-associated protein of 100kDa
AWHISG00000007919.1	PF00069	Protein kinase domain
AWHISG00000007919.1	PS00108	Serine/threonine-protein kinase, active site
AWHISG00000007919.1	PS50011	Protein kinase domain
AWHISG00000007919.1	PS51285	AGC-kinase, C-terminal
AWHISG00000007919.1	SM00220	Protein kinase domain
AWHISG00000007919.1	SSF56112	Protein kinase-like domain superfamily
AWHISG00000007919.2	PF00069	Protein kinase domain
AWHISG00000007919.2	PS00108	Serine/threonine-protein kinase, active site
AWHISG00000007919.2	PS50011	Protein kinase domain
AWHISG00000007919.2	PS51285	AGC-kinase, C-terminal
AWHISG00000007919.2	SM00220	Protein kinase domain
AWHISG00000007919.2	SSF56112	Protein kinase-like domain superfamily
AWHISG00000007921.1	PF10018	Mediator complex, subunit Med4
AWHISG00000007921.1	PTHR13208	Mediator complex, subunit Med4
AWHISG00000007922.1	PF00752	XPG, N-terminal
AWHISG00000007922.1	PF00867	XPG-I domain
AWHISG00000007922.1	PR00066	XPG/Rad2 endonuclease, eukaryotes
AWHISG00000007922.1	PR00853	XPG/Rad2 endonuclease
AWHISG00000007922.1	PS00841	XPG conserved site
AWHISG00000007922.1	SM00279	Helix-hairpin-helix motif, class 2
AWHISG00000007922.1	SM00484	XPG-I domain
AWHISG00000007922.1	SM00485	XPG, N-terminal
AWHISG00000007922.1	SSF47807	5'-3' exonuclease, C-terminal domain superfamily
AWHISG00000007922.1	SSF88723	PIN-like domain superfamily
AWHISG00000007924.1	cd00336	Large ribosomal subunit protein uL22
AWHISG00000007924.1	G3DSA:3.90.470.10	Ribosomal protein uL22 superfamily
AWHISG00000007924.1	PF00237	Large ribosomal subunit protein uL22
AWHISG00000007924.1	PS00464	Large ribosomal subunit protein uL22, conserved site
AWHISG00000007924.1	PTHR13501	Large ribosomal subunit protein uL22, bacterial/organelle-type
AWHISG00000007924.1	SSF54843	Ribosomal protein uL22 superfamily
AWHISG00000007925.1	G3DSA:1.25.40.10	Tetratricopeptide-like helical domain superfamily
AWHISG00000007925.1	G3DSA:1.25.40.20	Ankyrin repeat-containing domain superfamily
AWHISG00000007925.1	G3DSA:3.80.10.10	Leucine-rich repeat domain superfamily
AWHISG00000007925.1	PF12796	Ankyrin repeat
AWHISG00000007925.1	PS50088	Ankyrin repeat
AWHISG00000007925.1	SM00028	Tetratricopeptide repeat
AWHISG00000007925.1	SM00248	Ankyrin repeat
AWHISG00000007925.1	SSF48403	Ankyrin repeat-containing domain superfamily
AWHISG00000007925.1	SSF48452	Tetratricopeptide-like helical domain superfamily
AWHISG00000007929.1	G3DSA:1.10.12.70	Programmed cell death protein 10, dimerisation domain superfamily
AWHISG00000007929.1	PF20929	Programmed cell death protein 10, dimerisation domain
AWHISG00000007930.1	G3DSA:3.30.70.330	Nucleotide-binding alpha-beta plait domain superfamily
AWHISG00000007930.1	PF00076	RNA recognition motif domain
AWHISG00000007930.1	PS50102	RNA recognition motif domain
AWHISG00000007930.1	SM00360	RNA recognition motif domain
AWHISG00000007930.1	SSF54928	RNA-binding domain superfamily
AWHISG00000007934.1	G3DSA:1.10.20.10	Histone-fold
AWHISG00000007934.1	SSF47113	Histone-fold
AWHISG00000007936.1	PF14033	Domain of unknown function DUF4246, C-terminal
AWHISG00000007936.1	PTHR33119	Protein of unknown function DUF4246
AWHISG00000007937.1	PS00028	Zinc finger C2H2-type
AWHISG00000007937.1	PS50157	Zinc finger C2H2-type
AWHISG00000007939.1	G3DSA:2.130.10.10	WD40/YVTN repeat-like-containing domain superfamily
AWHISG00000007939.1	PF00400	WD40 repeat
AWHISG00000007939.1	PS00678	WD40 repeat, conserved site
AWHISG00000007939.1	PS50082	WD40 repeat
AWHISG00000007939.1	PTHR44040	Retinoblastoma-binding protein 5/Swd1
AWHISG00000007939.1	SM00320	WD40 repeat
AWHISG00000007939.1	SSF50978	WD40-repeat-containing domain superfamily
